Crop,State,Crop_Year,Production
Dry chillies,Puducherry,2025,93.76
Dry chillies,Rajasthan,1998,49861.0
Dry chillies,Rajasthan,1999,44548.0
Dry chillies,Rajasthan,2000,33604.0
Dry chillies,Rajasthan,2001,39996.0
Dry chillies,Rajasthan,2002,15003.0
Dry chillies,Rajasthan,2003,31373.0
Dry chillies,Rajasthan,2004,32493.0
Dry chillies,Rajasthan,2005,22672.0
Dry chillies,Rajasthan,2006,16176.0
Dry chillies,Rajasthan,2007,30152.0
Dry chillies,Rajasthan,2008,22489.0
Dry chillies,Rajasthan,2009,13649.0
Dry chillies,Rajasthan,2010,14865.0
Dry chillies,Rajasthan,2011,18844.0
Dry chillies,Rajasthan,2012,16645.0
Dry chillies,Rajasthan,2013,11456.0
Dry chillies,Rajasthan,2014,12920.0
Dry chillies,Rajasthan,2015,18217.0
Dry chillies,Rajasthan,2016,18781.0
Dry chillies,Rajasthan,2017,13282.0
Dry chillies,Rajasthan,2018,14356.0
Dry chillies,Rajasthan,2019,20033.0
Dry chillies,Rajasthan,2021,21005.01
Dry chillies,Rajasthan,2022,21385.37
Dry chillies,Rajasthan,2023,21082.91
Dry chillies,Rajasthan,2024,21741.72
Dry chillies,Rajasthan,2025,21774.44
Dry chillies,Tamil Nadu,1998,39657.0
Dry chillies,Tamil Nadu,1999,32696.0
Dry chillies,Tamil Nadu,2000,35263.0
Dry chillies,Tamil Nadu,2002,40646.0
Dry chillies,Tamil Nadu,2003,40067.0
Dry chillies,Tamil Nadu,2004,44631.0
Dry chillies,Tamil Nadu,2005,31830.0
Dry chillies,Tamil Nadu,2006,42719.0
Dry chillies,Tamil Nadu,2007,34084.0
Dry chillies,Tamil Nadu,2008,32924.0
Dry chillies,Tamil Nadu,2009,31230.0
Dry chillies,Tamil Nadu,2011,24640.0
Dry chillies,Tamil Nadu,2013,11294.0
Dry chillies,Tamil Nadu,2014,29391.0
Dry chillies,Tamil Nadu,2015,23762.0
Dry chillies,Tamil Nadu,2016,20585.0
Dry chillies,Tamil Nadu,2017,18108.0
Dry chillies,Tamil Nadu,2018,14000.0
Dry chillies,Tamil Nadu,2019,29618.0
Dry chillies,Tamil Nadu,2021,29087.68
Dry chillies,Tamil Nadu,2022,29257.9
Dry chillies,Tamil Nadu,2023,28892.87
Dry chillies,Tamil Nadu,2024,29234.98
Dry chillies,Tamil Nadu,2025,29400.1
Dry chillies,Telangana,2013,279777.0
Dry chillies,Telangana,2014,253260.0
Dry chillies,Telangana,2015,227610.0
Dry chillies,Telangana,2016,482872.0
Dry chillies,Telangana,2017,340804.0
Dry chillies,Telangana,2018,369016.0
Dry chillies,Telangana,2019,436378.0
Dry chillies,Telangana,2021,442996.7
Dry chillies,Telangana,2022,442359.87
Dry chillies,Telangana,2023,457265.49
Dry chillies,Telangana,2024,468273.75
Dry chillies,Telangana,2025,490269.19
Dry chillies,Uttar Pradesh,2004,16919.0
Dry chillies,Uttar Pradesh,2005,13790.0
Dry chillies,Uttar Pradesh,2006,14295.0
Dry chillies,Uttar Pradesh,2007,15093.0
Dry chillies,Uttar Pradesh,2008,14873.0
Dry chillies,Uttar Pradesh,2009,13146.0
Dry chillies,Uttar Pradesh,2010,11964.0
Dry chillies,Uttar Pradesh,2011,11026.0
Dry chillies,Uttar Pradesh,2012,11154.0
Dry chillies,Uttar Pradesh,2013,11114.0
Dry chillies,Uttar Pradesh,2014,10951.0
Dry chillies,Uttar Pradesh,2015,10260.0
Dry chillies,Uttar Pradesh,2016,12170.0
Dry chillies,Uttar Pradesh,2017,12578.0
Dry chillies,Uttar Pradesh,2018,12716.0
Dry chillies,Uttar Pradesh,2019,11808.0
Dry chillies,Uttar Pradesh,2021,11815.03
Dry chillies,Uttar Pradesh,2022,12292.58
Dry chillies,Uttar Pradesh,2023,12216.92
Dry chillies,Uttar Pradesh,2024,12722.13
Dry chillies,Uttar Pradesh,2025,13334.45
Dry chillies,Uttarakhand,2007,2000.0
Dry chillies,Uttarakhand,2021,2023.95
Dry chillies,Uttarakhand,2022,2068.22
Dry chillies,Uttarakhand,2023,2158.38
Dry chillies,Uttarakhand,2024,2192.82
Dry chillies,Uttarakhand,2025,2236.8
Dry chillies,West Bengal,1997,55569.0
Dry chillies,West Bengal,1998,51303.0
Dry chillies,West Bengal,1999,52304.0
Dry chillies,West Bengal,2000,54971.0
Dry chillies,West Bengal,2001,54530.0
Dry chillies,West Bengal,2002,62173.0
Dry chillies,West Bengal,2003,66252.0
Dry chillies,West Bengal,2004,61442.0
Dry chillies,West Bengal,2005,60727.0
Dry chillies,West Bengal,2006,63596.0
Dry chillies,West Bengal,2007,93697.0
Dry chillies,West Bengal,2008,94787.0
Dry chillies,West Bengal,2021,96252.35
Dry chillies,West Bengal,2022,99160.6
Dry chillies,West Bengal,2023,97556.89
Dry chillies,West Bengal,2024,97654.99
Dry chillies,West Bengal,2025,100817.3
Garlic,Andhra Pradesh,2009,1565.0
Garlic,Andhra Pradesh,2010,978.0
Garlic,Andhra Pradesh,2011,930.0
Garlic,Andhra Pradesh,2021,917.39
Garlic,Andhra Pradesh,2022,935.42
Garlic,Andhra Pradesh,2023,930.62
Garlic,Andhra Pradesh,2024,948.03
Garlic,Andhra Pradesh,2025,990.62
Garlic,Bihar,1997,4095.0
Garlic,Bihar,1998,4252.0
Garlic,Bihar,1999,3983.0
Garlic,Bihar,2000,3611.0
Garlic,Bihar,2001,3164.0
Garlic,Bihar,2002,3280.0
Garlic,Bihar,2003,3605.0
Garlic,Bihar,2004,3735.0
Garlic,Bihar,2005,4003.0
Garlic,Bihar,2007,3615.0
Garlic,Bihar,2008,4014.0
Garlic,Bihar,2016,2830.0
Garlic,Bihar,2017,2560.0
Garlic,Bihar,2018,2675.0
Garlic,Bihar,2019,2452.0
Garlic,Bihar,2021,2502.14
Garlic,Bihar,2022,2484.38
Garlic,Bihar,2023,2531.3
Garlic,Bihar,2024,2555.03
Garlic,Bihar,2025,2609.67
Garlic,Chhattisgarh,2000,2035.0
Garlic,Chhattisgarh,2001,2203.0
Garlic,Chhattisgarh,2002,2288.0
Garlic,Chhattisgarh,2003,2576.0
Garlic,Chhattisgarh,2004,2309.0
Garlic,Chhattisgarh,2005,2518.0
Garlic,Chhattisgarh,2006,2626.0
Garlic,Chhattisgarh,2007,2530.0
Garlic,Chhattisgarh,2008,2372.0
Garlic,Chhattisgarh,2009,2519.0
Garlic,Chhattisgarh,2010,2564.0
Garlic,Chhattisgarh,2011,3549.0
Garlic,Chhattisgarh,2012,3141.0
Garlic,Chhattisgarh,2013,3633.0
Garlic,Chhattisgarh,2014,2824.0
Garlic,Chhattisgarh,2015,3086.0
Garlic,Chhattisgarh,2016,3212.0
Garlic,Chhattisgarh,2017,3236.0
Garlic,Chhattisgarh,2018,3485.0
Garlic,Chhattisgarh,2019,2831.0
Garlic,Chhattisgarh,2021,2962.37
Garlic,Chhattisgarh,2022,2931.93
Garlic,Chhattisgarh,2023,2957.79
Garlic,Chhattisgarh,2024,2991.38
Garlic,Chhattisgarh,2025,3063.63
Garlic,Gujarat,1997,133900.0
Garlic,Gujarat,1998,198500.0
Garlic,Gujarat,1999,44700.0
Garlic,Gujarat,2000,12500.0
Garlic,Gujarat,2001,57200.0
Garlic,Gujarat,2002,46200.0
Garlic,Gujarat,2003,189800.0
Garlic,Gujarat,2004,157700.0
Garlic,Gujarat,2005,263300.0
Garlic,Gujarat,2006,211300.0
Garlic,Gujarat,2007,317500.0
Garlic,Gujarat,2008,198800.0
Garlic,Gujarat,2009,93800.0
Garlic,Gujarat,2010,173200.0
Garlic,Gujarat,2011,261400.0
Garlic,Gujarat,2012,34500.0
Garlic,Gujarat,2013,234992.0
Garlic,Gujarat,2014,45867.0
Garlic,Gujarat,2015,42307.0
Garlic,Gujarat,2016,48386.0
Garlic,Gujarat,2017,134976.0
Garlic,Gujarat,2018,67237.0
Garlic,Gujarat,2019,81245.0
Garlic,Gujarat,2021,83122.54
Garlic,Gujarat,2022,84131.09
Garlic,Gujarat,2023,85165.35
Garlic,Gujarat,2024,86647.47
Garlic,Gujarat,2025,87080.54
Garlic,Haryana,2000,2300.0
Garlic,Haryana,2001,2800.0
Garlic,Haryana,2004,2900.0
Garlic,Haryana,2006,7500.0
Garlic,Haryana,2007,3700.0
Garlic,Haryana,2008,3100.0
Garlic,Haryana,2009,6500.0
Garlic,Haryana,2010,800.0
Garlic,Haryana,2011,1200.0
Garlic,Haryana,2012,6600.0
Garlic,Haryana,2013,36372.0
Garlic,Haryana,2014,32575.0
Garlic,Haryana,2015,40497.0
Garlic,Haryana,2016,40764.0
Garlic,Haryana,2017,51356.0
Garlic,Haryana,2018,42643.0
Garlic,Haryana,2019,41622.0
Garlic,Haryana,2021,41433.06
Garlic,Haryana,2022,42918.95
Garlic,Haryana,2023,43979.51
Garlic,Haryana,2024,45288.24
Garlic,Haryana,2025,45746.65
Garlic,Himachal Pradesh,1998,700.0
Garlic,Himachal Pradesh,2001,1719.0
Garlic,Himachal Pradesh,2002,2379.0
Garlic,Himachal Pradesh,2005,1965.0
Garlic,Himachal Pradesh,2006,2490.0
Garlic,Himachal Pradesh,2007,5486.0
Garlic,Himachal Pradesh,2008,1246.0
Garlic,Himachal Pradesh,2009,8491.0
Garlic,Himachal Pradesh,2010,7520.0
Garlic,Himachal Pradesh,2011,5799.0
Garlic,Himachal Pradesh,2012,6026.0
Garlic,Himachal Pradesh,2013,7516.0
Garlic,Himachal Pradesh,2014,6519.0
Garlic,Himachal Pradesh,2015,6537.0
Garlic,Himachal Pradesh,2016,912.0
Garlic,Himachal Pradesh,2017,1275.0
Garlic,Himachal Pradesh,2018,1421.0
Garlic,Himachal Pradesh,2019,2575.0
Garlic,Himachal Pradesh,2021,2560.84
Garlic,Himachal Pradesh,2022,2537.62
Garlic,Himachal Pradesh,2023,2506.75
Garlic,Himachal Pradesh,2024,2624.51
Garlic,Himachal Pradesh,2025,2681.04
Garlic,Jammu and Kashmir,2000,165.0
Garlic,Jammu and Kashmir,2006,488.0
Garlic,Jammu and Kashmir,2007,530.0
Garlic,Jammu and Kashmir,2008,516.0
Garlic,Jammu and Kashmir,2009,497.0
Garlic,Jammu and Kashmir,2010,521.0
Garlic,Jammu and Kashmir,2011,605.0
Garlic,Jammu and Kashmir,2012,569.0
Garlic,Jammu and Kashmir,2013,567.0
Garlic,Jammu and Kashmir,2015,713.0
Garlic,Jammu and Kashmir,2016,610.0
Garlic,Jammu and Kashmir,2017,553.0
Garlic,Jammu and Kashmir,2018,546.0
Garlic,Jammu and Kashmir,2019,535.0
Garlic,Jammu and Kashmir,2021,551.27
Garlic,Jammu and Kashmir,2022,563.77
Garlic,Jammu and Kashmir,2023,571.58
Garlic,Jammu and Kashmir,2024,585.66
Garlic,Jammu and Kashmir,2025,606.17
Garlic,Karnataka,1997,3799.0
Garlic,Karnataka,1998,3034.0
Garlic,Karnataka,1999,3702.0
Garlic,Karnataka,2000,4156.0
Garlic,Karnataka,2002,3983.0
Garlic,Karnataka,2003,2902.0
Garlic,Karnataka,2004,3584.0
Garlic,Karnataka,2005,3485.0
Garlic,Karnataka,2006,4401.0
Garlic,Karnataka,2007,6340.0
Garlic,Karnataka,2008,12378.0
Garlic,Karnataka,2009,6603.0
Garlic,Karnataka,2010,5467.0
Garlic,Karnataka,2011,6365.0
Garlic,Karnataka,2012,5531.0
Garlic,Karnataka,2013,5473.0
Garlic,Karnataka,2014,5191.0
Garlic,Karnataka,2015,6276.0
Garlic,Karnataka,2016,5420.0
Garlic,Karnataka,2017,4901.0
Garlic,Karnataka,2018,26551.0
Garlic,Karnataka,2019,8741.0
Garlic,Karnataka,2021,9121.13
Garlic,Karnataka,2022,9560.02
Garlic,Karnataka,2023,9837.49
Garlic,Karnataka,2024,10116.53
Garlic,Karnataka,2025,10618.16
Garlic,Kerala,1998,12614.0
Garlic,Kerala,1999,14433.0
Garlic,Kerala,2000,9146.0
Garlic,Kerala,2001,4981.0
Garlic,Kerala,2002,10472.0
Garlic,Kerala,2003,10846.0
Garlic,Kerala,2004,5202.0
Garlic,Kerala,2005,1105.0
Garlic,Kerala,2006,3757.0
Garlic,Kerala,2007,5950.0
Garlic,Kerala,2008,5440.0
Garlic,Kerala,2009,5712.0
Garlic,Kerala,2012,658.0
Garlic,Kerala,2013,1314.0
Garlic,Kerala,2014,625.0
Garlic,Kerala,2015,375.0
Garlic,Kerala,2016,380.0
Garlic,Kerala,2017,398.0
Garlic,Kerala,2018,345.0
Garlic,Kerala,2019,990.0
Garlic,Kerala,2021,1008.14
Garlic,Kerala,2022,1048.84
Garlic,Kerala,2023,1029.94
Garlic,Kerala,2024,1076.19
Garlic,Kerala,2025,1092.16
Garlic,Madhya Pradesh,1999,263316.0
Garlic,Madhya Pradesh,2000,61022.0
Garlic,Madhya Pradesh,2001,85583.0
Garlic,Madhya Pradesh,2002,76594.0
Garlic,Madhya Pradesh,2003,137875.0
Garlic,Madhya Pradesh,2004,178505.0
Garlic,Madhya Pradesh,2006,182491.0
Garlic,Madhya Pradesh,2007,225852.0
Garlic,Madhya Pradesh,2008,207441.0
Garlic,Madhya Pradesh,2009,224352.0
Garlic,Madhya Pradesh,2010,182912.0
Garlic,Madhya Pradesh,2011,331615.0
Garlic,Madhya Pradesh,2012,406266.0
Garlic,Madhya Pradesh,2013,424434.0
Garlic,Madhya Pradesh,2015,1243137.0
Garlic,Madhya Pradesh,2016,1716856.0
Garlic,Madhya Pradesh,2017,1882969.0
Garlic,Madhya Pradesh,2018,1807956.0
Garlic,Madhya Pradesh,2019,1869431.0
Garlic,Madhya Pradesh,2021,1882320.61
Garlic,Madhya Pradesh,2022,1887448.89
Garlic,Madhya Pradesh,2023,1920520.86
Garlic,Madhya Pradesh,2024,1988930.97
Garlic,Madhya Pradesh,2025,1962765.18
Garlic,Meghalaya,2004,1139.0
Garlic,Meghalaya,2021,1176.83
Garlic,Meghalaya,2022,1224.7
Garlic,Meghalaya,2023,1270.79
Garlic,Meghalaya,2024,1246.03
Garlic,Meghalaya,2025,1225.95
Garlic,Odisha,1999,52280.0
Garlic,Odisha,2000,28280.0
Garlic,Odisha,2001,28280.0
Garlic,Odisha,2002,33830.0
Garlic,Odisha,2003,34320.0
Garlic,Odisha,2004,34918.0
Garlic,Odisha,2019,49530.0
Garlic,Odisha,2021,49808.48
Garlic,Odisha,2022,49851.45
Garlic,Odisha,2023,50574.18
Garlic,Odisha,2024,50857.03
Garlic,Odisha,2025,50232.75
Garlic,Rajasthan,1998,33544.0
Garlic,Rajasthan,1999,56844.0
Garlic,Rajasthan,2000,27952.0
Garlic,Rajasthan,2001,44085.0
Garlic,Rajasthan,2002,75303.0
Garlic,Rajasthan,2003,122895.0
Garlic,Rajasthan,2004,89645.0
Garlic,Rajasthan,2005,48203.0
Garlic,Rajasthan,2006,96875.0
Garlic,Rajasthan,2007,196861.0
Garlic,Rajasthan,2008,122038.0
Garlic,Rajasthan,2009,98411.0
Garlic,Rajasthan,2010,186441.0
Garlic,Rajasthan,2011,238463.0
Garlic,Rajasthan,2012,184854.0
Garlic,Rajasthan,2013,218217.0
Garlic,Rajasthan,2015,377486.0
Garlic,Rajasthan,2016,727496.0
Garlic,Rajasthan,2017,582083.0
Garlic,Rajasthan,2018,452276.0
Garlic,Rajasthan,2019,416299.0
Garlic,Rajasthan,2021,427827.8
Garlic,Rajasthan,2022,435792.33
Garlic,Rajasthan,2023,445746.38
Garlic,Rajasthan,2024,455836.42
Garlic,Rajasthan,2025,458393.63
Garlic,Tamil Nadu,1998,10629.0
Garlic,Tamil Nadu,1999,3145.0
Garlic,Tamil Nadu,2000,3516.0
Garlic,Tamil Nadu,2002,3378.0
Garlic,Tamil Nadu,2003,3411.0
Garlic,Tamil Nadu,2004,2632.0
Garlic,Tamil Nadu,2005,2561.0
Garlic,Tamil Nadu,2006,3139.0
Garlic,Tamil Nadu,2007,2994.0
Garlic,Tamil Nadu,2008,2067.0
Garlic,Tamil Nadu,2009,1954.0
Garlic,Tamil Nadu,2011,2544.0
Garlic,Tamil Nadu,2013,2889.0
Garlic,Tamil Nadu,2014,2567.0
Garlic,Tamil Nadu,2015,3334.0
Garlic,Tamil Nadu,2016,4545.0
Garlic,Tamil Nadu,2017,4338.0
Garlic,Tamil Nadu,2018,8631.0
Garlic,Tamil Nadu,2019,8519.0
Garlic,Tamil Nadu,2021,8588.19
Garlic,Tamil Nadu,2022,8957.8
Garlic,Tamil Nadu,2023,8863.68
Garlic,Tamil Nadu,2024,9246.81
Garlic,Tamil Nadu,2025,9545.01
Garlic,Telangana,2015,1009.0
Garlic,Telangana,2016,451.0
Garlic,Telangana,2017,265.0
Garlic,Telangana,2018,220.0
Garlic,Telangana,2019,108.0
Garlic,Telangana,2021,112.46
Garlic,Telangana,2022,112.77
Garlic,Telangana,2023,115.33
Garlic,Telangana,2024,119.06
Garlic,Telangana,2025,121.97
Garlic,Uttar Pradesh,2004,140083.0
Garlic,Uttar Pradesh,2005,133975.0
Garlic,Uttar Pradesh,2006,140404.0
Garlic,Uttar Pradesh,2008,196850.0
Garlic,Uttar Pradesh,2009,183113.0
Garlic,Uttar Pradesh,2011,177919.0
Garlic,Uttar Pradesh,2012,187386.0
Garlic,Uttar Pradesh,2013,218178.0
Garlic,Uttar Pradesh,2014,196134.0
Garlic,Uttar Pradesh,2015,193621.0
Garlic,Uttar Pradesh,2016,223546.0
Garlic,Uttar Pradesh,2017,188609.0
Garlic,Uttar Pradesh,2018,227337.0
Garlic,Uttar Pradesh,2019,207886.0
Garlic,Uttar Pradesh,2021,209170.19
Garlic,Uttar Pradesh,2022,211291.52
Garlic,Uttar Pradesh,2023,213237.31
Garlic,Uttar Pradesh,2024,212034.01
Garlic,Uttar Pradesh,2025,214900.12
Garlic,Uttarakhand,2000,16274.0
Garlic,Uttarakhand,2001,16832.0
Garlic,Uttarakhand,2002,16513.0
Garlic,Uttarakhand,2003,17920.0
Garlic,Uttarakhand,2004,16770.0
Garlic,Uttarakhand,2005,20330.0
Garlic,Uttarakhand,2006,16735.0
Garlic,Uttarakhand,2007,17100.0
Garlic,Uttarakhand,2008,27121.0
Garlic,Uttarakhand,2009,20716.0
Garlic,Uttarakhand,2010,19767.0
Garlic,Uttarakhand,2011,24472.0
Garlic,Uttarakhand,2012,28056.0
Garlic,Uttarakhand,2013,20391.0
Garlic,Uttarakhand,2014,45154.0
Garlic,Uttarakhand,2015,21718.0
Garlic,Uttarakhand,2016,23465.0
Garlic,Uttarakhand,2017,29163.0
Garlic,Uttarakhand,2018,32761.0
Garlic,Uttarakhand,2019,34716.0
Garlic,Uttarakhand,2020,39638.0
Garlic,Uttarakhand,2021,40626.08
Garlic,Uttarakhand,2022,40472.87
Garlic,Uttarakhand,2023,42020.08
Garlic,Uttarakhand,2024,44076.4
Garlic,Uttarakhand,2025,45822.07
Garlic,West Bengal,2007,33728.0
Garlic,West Bengal,2021,33261.05
Garlic,West Bengal,2022,33414.02
Garlic,West Bengal,2023,34119.73
Garlic,West Bengal,2024,34932.73
Garlic,West Bengal,2025,35625.07
Ginger,Andaman and Nicobar Island,2000,1220.0
Ginger,Andaman and Nicobar Island,2001,1224.0
Ginger,Andaman and Nicobar Island,2002,1278.0
Ginger,Andaman and Nicobar Island,2003,1625.0
Ginger,Andaman and Nicobar Island,2004,1828.0
Ginger,Andaman and Nicobar Island,2005,1800.0
Ginger,Andaman and Nicobar Island,2006,1850.0
Ginger,Andaman and Nicobar Island,2010,1851.0
Ginger,Andaman and Nicobar Island,2011,1856.0
Ginger,Andaman and Nicobar Island,2012,1910.0
Ginger,Andaman and Nicobar Island,2013,1417.0
Ginger,Andaman and Nicobar Island,2014,1421.0
Ginger,Andaman and Nicobar Island,2015,1823.0
Ginger,Andaman and Nicobar Island,2016,1863.0
Ginger,Andaman and Nicobar Island,2017,1821.0
Ginger,Andaman and Nicobar Island,2018,637.0
Ginger,Andaman and Nicobar Island,2019,608.0
Ginger,Andaman and Nicobar Island,2021,626.66
Ginger,Andaman and Nicobar Island,2022,651.81
Ginger,Andaman and Nicobar Island,2023,666.18
Ginger,Andaman and Nicobar Island,2024,692.54
Ginger,Andaman and Nicobar Island,2025,705.05
Ginger,Andhra Pradesh,2000,6515.0
Ginger,Andhra Pradesh,2001,6263.0
Ginger,Andhra Pradesh,2002,3313.0
Ginger,Andhra Pradesh,2003,5614.0
Ginger,Andhra Pradesh,2004,10906.0
Ginger,Andhra Pradesh,2005,16456.0
Ginger,Andhra Pradesh,2006,10301.0
Ginger,Andhra Pradesh,2008,11684.0
Ginger,Andhra Pradesh,2009,16674.0
Ginger,Andhra Pradesh,2010,23054.0
Ginger,Andhra Pradesh,2011,21883.0
Ginger,Andhra Pradesh,2012,2595.0
Ginger,Andhra Pradesh,2013,1369.0
Ginger,Andhra Pradesh,2014,1221.0
Ginger,Andhra Pradesh,2015,958.0
Ginger,Andhra Pradesh,2016,763.0
Ginger,Andhra Pradesh,2017,309.0
Ginger,Andhra Pradesh,2018,536.0
Ginger,Andhra Pradesh,2019,633.0
Ginger,Andhra Pradesh,2021,652.23
Ginger,Andhra Pradesh,2022,641.88
Ginger,Andhra Pradesh,2023,638.77
Ginger,Andhra Pradesh,2024,657.24
Ginger,Andhra Pradesh,2025,660.49
Ginger,Arunachal Pradesh,1998,31091.0
Ginger,Arunachal Pradesh,1999,34890.0
Ginger,Arunachal Pradesh,2000,35295.0
Ginger,Arunachal Pradesh,2001,38021.0
Ginger,Arunachal Pradesh,2002,32332.0
Ginger,Arunachal Pradesh,2003,37177.0
Ginger,Arunachal Pradesh,2004,32877.0
Ginger,Arunachal Pradesh,2005,33326.0
Ginger,Arunachal Pradesh,2006,42821.0
Ginger,Arunachal Pradesh,2007,47407.0
Ginger,Arunachal Pradesh,2008,47190.0
Ginger,Arunachal Pradesh,2009,49663.0
Ginger,Arunachal Pradesh,2010,52304.0
Ginger,Arunachal Pradesh,2011,54000.0
Ginger,Arunachal Pradesh,2012,56004.0
Ginger,Arunachal Pradesh,2013,55073.0
Ginger,Arunachal Pradesh,2014,60000.0
Ginger,Arunachal Pradesh,2015,56575.0
Ginger,Arunachal Pradesh,2016,56758.0
Ginger,Arunachal Pradesh,2017,55806.0
Ginger,Arunachal Pradesh,2018,55948.0
Ginger,Arunachal Pradesh,2019,55474.0
Ginger,Arunachal Pradesh,2021,54625.17
Ginger,Arunachal Pradesh,2022,54125.32
Ginger,Arunachal Pradesh,2023,56010.14
Ginger,Arunachal Pradesh,2024,57120.91
Ginger,Arunachal Pradesh,2025,58470.06
Ginger,Assam,2007,107076.0
Ginger,Assam,2008,103915.0
Ginger,Assam,2009,107893.0
Ginger,Assam,2010,112548.0
Ginger,Assam,2011,121369.0
Ginger,Assam,2012,132305.0
Ginger,Assam,2013,122307.0
Ginger,Assam,2014,142093.0
Ginger,Assam,2015,141441.0
Ginger,Assam,2016,156662.0
Ginger,Assam,2017,161604.0
Ginger,Assam,2018,166272.0
Ginger,Assam,2019,167803.0
Ginger,Assam,2021,170166.5
Ginger,Assam,2022,170744.79
Ginger,Assam,2023,168657.03
Ginger,Assam,2024,172816.83
Ginger,Assam,2025,172675.69
Ginger,Bihar,1997,887.0
Ginger,Bihar,1998,1116.0
Ginger,Bihar,1999,1063.0
Ginger,Bihar,2000,978.0
Ginger,Bihar,2001,407.0
Ginger,Bihar,2002,584.0
Ginger,Bihar,2003,539.0
Ginger,Bihar,2004,1151.0
Ginger,Bihar,2005,1243.0
Ginger,Bihar,2007,1075.0
Ginger,Bihar,2008,1270.0
Ginger,Bihar,2016,697.0
Ginger,Bihar,2017,488.0
Ginger,Bihar,2018,838.0
Ginger,Bihar,2019,706.0
Ginger,Bihar,2021,732.92
Ginger,Bihar,2022,757.7
Ginger,Bihar,2023,777.01
Ginger,Bihar,2024,802.46
Ginger,Bihar,2025,814.98
Ginger,Chhattisgarh,2000,1539.0
Ginger,Chhattisgarh,2001,1681.0
Ginger,Chhattisgarh,2002,1266.0
Ginger,Chhattisgarh,2003,1353.0
Ginger,Chhattisgarh,2004,1318.0
Ginger,Chhattisgarh,2005,1582.0
Ginger,Chhattisgarh,2006,2089.0
Ginger,Chhattisgarh,2007,2037.0
Ginger,Chhattisgarh,2008,2107.0
Ginger,Chhattisgarh,2009,1780.0
Ginger,Chhattisgarh,2010,2500.0
Ginger,Chhattisgarh,2011,2439.0
Ginger,Chhattisgarh,2012,2282.0
Ginger,Chhattisgarh,2013,1987.0
Ginger,Chhattisgarh,2014,2188.0
Ginger,Chhattisgarh,2015,2392.0
Ginger,Chhattisgarh,2016,2473.0
Ginger,Chhattisgarh,2017,2361.0
Ginger,Chhattisgarh,2018,2160.0
Ginger,Chhattisgarh,2019,1503.0
Ginger,Chhattisgarh,2021,1476.12
Ginger,Chhattisgarh,2022,1481.97
Ginger,Chhattisgarh,2023,1555.11
Ginger,Chhattisgarh,2024,1609.38
Ginger,Chhattisgarh,2025,1610.51
Ginger,Haryana,2010,100.0
Ginger,Haryana,2011,100.0
Ginger,Haryana,2013,8961.0
Ginger,Haryana,2014,4160.0
Ginger,Haryana,2015,4304.0
Ginger,Haryana,2016,1877.0
Ginger,Haryana,2017,4468.0
Ginger,Haryana,2018,720.0
Ginger,Haryana,2019,623.0
Ginger,Haryana,2021,645.92
Ginger,Haryana,2022,657.55
Ginger,Haryana,2023,684.7
Ginger,Haryana,2024,684.17
Ginger,Haryana,2025,692.05
Ginger,Himachal Pradesh,1998,2631.0
Ginger,Himachal Pradesh,2001,29012.0
Ginger,Himachal Pradesh,2002,17051.0
Ginger,Himachal Pradesh,2003,14658.0
Ginger,Himachal Pradesh,2004,14567.0
Ginger,Himachal Pradesh,2005,16213.0
Ginger,Himachal Pradesh,2006,4194.0
Ginger,Himachal Pradesh,2007,25538.0
Ginger,Himachal Pradesh,2009,11618.0
Ginger,Himachal Pradesh,2011,3736.0
Ginger,Himachal Pradesh,2012,16872.0
Ginger,Himachal Pradesh,2014,14712.0
Ginger,Himachal Pradesh,2015,15389.0
Ginger,Himachal Pradesh,2018,8940.0
Ginger,Himachal Pradesh,2019,10675.0
Ginger,Himachal Pradesh,2021,11044.2
Ginger,Himachal Pradesh,2022,10994.41
Ginger,Himachal Pradesh,2023,11525.1
Ginger,Himachal Pradesh,2024,11681.13
Ginger,Himachal Pradesh,2025,11962.05
Ginger,Jammu and Kashmir,2000,48.0
Ginger,Jammu and Kashmir,2005,45.0
Ginger,Jammu and Kashmir,2006,7.0
Ginger,Jammu and Kashmir,2007,89.0
Ginger,Jammu and Kashmir,2009,50.0
Ginger,Jammu and Kashmir,2010,34.0
Ginger,Jammu and Kashmir,2011,46.0
Ginger,Jammu and Kashmir,2012,38.0
Ginger,Jammu and Kashmir,2013,3.0
Ginger,Jammu and Kashmir,2014,30.0
Ginger,Jammu and Kashmir,2015,20.0
Ginger,Jammu and Kashmir,2016,47.0
Ginger,Jammu and Kashmir,2017,51.0
Ginger,Jammu and Kashmir,2018,54.0
Ginger,Jammu and Kashmir,2019,37.0
Ginger,Jammu and Kashmir,2021,37.81
Ginger,Jammu and Kashmir,2022,39.33
Ginger,Jammu and Kashmir,2023,38.88
Ginger,Jammu and Kashmir,2024,39.17
Ginger,Jammu and Kashmir,2025,40.68
Ginger,Karnataka,1997,4745.0
Ginger,Karnataka,1998,51169.0
Ginger,Karnataka,1999,98354.0
Ginger,Karnataka,2000,141587.0
Ginger,Karnataka,2001,140539.0
Ginger,Karnataka,2002,143795.0
Ginger,Karnataka,2003,108540.0
Ginger,Karnataka,2004,143455.0
Ginger,Karnataka,2005,282411.0
Ginger,Karnataka,2006,228694.0
Ginger,Karnataka,2007,303354.0
Ginger,Karnataka,2008,811631.0
Ginger,Karnataka,2009,1411977.0
